ID,Tipo,SKU,Nome,Publicado,"Em destaque?","Visibilidade no catálogo","Descrição curta",Descrição,"Data de preço promocional começa em","Data de preço promocional termina em","Status do imposto","Classe de imposto","Em estoque?",Estoque,"Quantidade baixa de estoque","São permitidas encomendas?","Vendido individualmente?","Peso (kg)","Comprimento (cm)","Largura (cm)","Altura (cm)","Permitir avaliações de clientes?","Nota da compra","Preço promocional",Preço,Categorias,Tags,"Classe de entrega",Imagens,"Limite de downloads","Dias para expirar o download",Ascendente,"Grupo de produtos",Upsells,"Venda cruzada","URL externa","Texto do botão",Posição,"Custom URI","Nome do atributo 1","Valores do atributo 1","Visibilidade do atributo 1","Atributo global 1","Nome do atributo 2","Valores do atributo 2","Visibilidade do atributo 2","Atributo global 2","Nome do atributo 3","Valores do atributo 3","Visibilidade do atributo 3","Atributo global 3","Nome do atributo 4","Valores do atributo 4","Visibilidade do atributo 4","Atributo global 4","Nome do atributo 5","Valores do atributo 5","Visibilidade do atributo 5","Atributo global 5","Nome do atributo 6","Valores do atributo 6","Visibilidade do atributo 6","Atributo global 6","Nome do atributo 7","Valores do atributo 7","Visibilidade do atributo 7","Atributo global 7","Nome do atributo 8","Valores do atributo 8","Visibilidade do atributo 8","Atributo global 8","Nome do atributo 9","Valores do atributo 9","Visibilidade do atributo 9","Atributo global 9","Nome do atributo 10","Valores do atributo 10","Visibilidade do atributo 10","Atributo global 10","Nome do atributo 11","Valores do atributo 11","Visibilidade do atributo 11","Atributo global 11","Nome do atributo 12","Valores do atributo 12","Visibilidade do atributo 12","Atributo global 12","Nome do atributo 13","Valores do atributo 13","Visibilidade do atributo 13","Atributo global 13","Nome do atributo 14","Valores do atributo 14","Visibilidade do atributo 14","Atributo global 14","Nome do atributo 15","Valores do atributo 15","Visibilidade do atributo 15","Atributo global 15","Nome do atributo 16","Valores do atributo 16","Visibilidade do atributo 16","Atributo global 16"
18114,external,483m,"Kindle 11ª Geração (lançamento 2022) – Mais leve, com resolução de 300 ppi e o dobro de armazenamento - Cor Preta",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,449,499,SÁBADO,"iPads e E-Reader, Tablets",,https://promobuzy.com.br/wp-content/uploads/2023/08/kindle.png,,,,,,,https://amzn.to/3UMTX3p,"APROVEITE A OFERTA",0,ofertas/18114
18143,external,492m,"Escova Secadora Britânia Soft BEC02 1200W - 3 Velocidades com Íons",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"126,09","249,9",SÁBADO,"Beleza & Perfumaria",,https://promobuzy.com.br/wp-content/uploads/2023/08/britanis.png,,,,,,,https://divulgador.magalu.com/bEFEWawC,"APROVEITE A OFERTA",0,ofertas/18143
18146,external,493m,"Aparador de Pelos Philips SatinShave Essential - HP6306/00 Feminino 1 Velocidade com Acessórios",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"134,3","229,9",SÁBADO,"Beleza & Perfumaria",,https://promobuzy.com.br/wp-content/uploads/2023/08/raspadorphilips.png,,,,,,,https://divulgador.magalu.com/3jzjepXL,"APROVEITE A OFERTA",0,ofertas/18146
18267,external,529m,"Bebê Conforto Galzerano DRC Grid até 13kg",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"313,49","349,99",SÁBADO,Bebê,,https://promobuzy.com.br/wp-content/uploads/2023/08/cocsoc.png,,,,,,,https://divulgador.magalu.com/m_wbxJin,"APROVEITE A OFERTA",0,ofertas/18267
18439,external,564m,"Cortina Casa Doro Única Rústica - 220x180cm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"84,46","199,9",SÁBADO,"Cama, Mesa e Banho",,https://promobuzy.com.br/wp-content/uploads/2023/08/cortinas.png,,,,,,,https://divulgador.magalu.com/zIecRS_d,"APROVEITE A OFERTA",0,ofertas/18439
18464,external,572m,"Marinex jogo de assadeiras 6 peças com tampa cor vermelho",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,"122,93",SÁBADO,"Utilidades Domésticas",,https://promobuzy.com.br/wp-content/uploads/2023/08/conjunto.png,,,,,,,https://mercadolivre.com/sec/2A3UBYc,"APROVEITE A OFERTA",0,ofertas/18464
18584,external,3a,"Smart Lâmpada Wi-Fi Positivo Casa Inteligente, Iluminação Branca (Quente e Fria) e RGB (Até 16 Milhões de Cores), 9W, 806 Lúmens, LED, Bivolt, Compatível com Alexa e Google Assistente",1,0,visible,https://www.amazon.com.br/dp/B082FTRR76/?tag=parceiropechi-20,,,,taxable,,1,,,0,0,,,,,1,,"39,89","45,9",SÁBADO,Casa,,https://promobuzy.com.br/wp-content/uploads/2023/08/lampada.png,,,,,,,https://www.amazon.com.br/dp/B082FTRR76/?tag=promobuzy-20,"APROVEITA A OFERTA",0,ofertas/18584
18628,external,16a,"Cooktop 4 Bocas Mondial a Gás GLP Preto - CTG-01",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"399,99","489,99",SÁBADO,Eletrodomésticos,,https://promobuzy.com.br/wp-content/uploads/2023/08/fogaomondial4s.png,,,,,,,https://divulgador.magalu.com/_t81wHH7,"APROVEITE A OFERTA",0,ofertas/18628
18671,external,29a,"Conjunto 3 Peças Garlic, Tapioqueira, Frigideira e Grill",'-1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,"136,9",SÁBADO,Cozinha,,https://promobuzy.com.br/wp-content/uploads/2023/08/kitpanela.png,,,,,,,https://amzn.to/47y7KjU,"APROVEITE A OFERTA",0,ofertas/18671
18765,external,54a,"Electrolux - Kit Potes de Plástico Hermético, 10 unidades",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,"93,9",SÁBADO,Cozinha,,https://promobuzy.com.br/wp-content/uploads/2023/08/postes.png,,,,,,,https://amzn.to/44X3Hvv,"APROVEITE A OFERTA",0,ofertas/18765
